PaperID,CatID,CatID2,CatID3,CatID4,CatID_gen,Authors,Title,Location,PublicationType,PublishedDateMonth,PublishedDateYear,PDFLink,LocalPDFLink,PSLink,Abstract,RegisterDate,sortOrder,ProjectLink,OtherAuthors
149,4,7,4,4,NULL,"C. Bajaj, F. Bernardini",Distributed and Collaborative Synthetic Environments,"Human-Computer Interaction and Virtual Environments, number 3320, NASA Conference Publication, Hampton, Virginia, April 1995. NASA.",Conference Presentations & Publications,0,1995,http://cvcweb.ices.utexas.edu/cvc/papers/1995/conference/dcve.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1995/conference/dcve.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1995/conference/dcve.ps,,12/4/2006 14:11,900,NULL,(with F. Bernardini)
150,6,6,6,6,NULL,"C. Bajaj, F. Bernardini, G. Xu",Adaptive Modeling of Dense Scattered Volumetric and Manifold Data,"Technical Report 95-028, Purdue University, Computer Sciences (1995).",Technical Reports,0,1995,http://cvcweb.ices.utexas.edu/cvc/papers/1995/techreports/box2.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1995/techreports/box2.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1995/techreports/box2.ps,,12/4/2006 14:11,800,NULL,"(with F. Bernardini, G. Xu)"
151,6,6,6,6,NULL,"D. Schikore, C. Bajaj",Decimation of 2D Scalar Data with Error Control,"Technical Report, Feb 1995 , Purdue University, Computer Sciences (1995) . <br>Color Plates, pp. 7-9",Technical Reports,0,1995,http://cvcweb.ices.utexas.edu/cvc/papers/1995/techreports/decim.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1995/techreports/decim.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1995/techreports/decim.ps,,12/4/2006 14:54,800,NULL,(with D. Schikore)
152,3,6,1,3,NULL,"C. Bajaj, G. Xu",NURBS Approximation of Surface/Surface Intersection Curves,"Advances in Computational Mathematics, 2, 1, (1994), 1-21, <a href=""	 http://dx.doi.org/10.1007/BF02519033"">	 doi: 10.1007/BF02519033</a>.",Journal Publications,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/journal/space-nurb.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/journal/space-nurb.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/journal/space-nurb.ps,,7/11/2012 16:35,1000,NULL,(with G. Xu)
153,3,4,7,4,NULL,"V. Anupam, C. Bajaj",Collaborative Multimedia in Scientific Design,"Proceedings: First ACM Multimedia Conference, ACM MULTIMEDIA 93, Anaheim, California, ACM Press, (1993), 447-456.",Conference Presentations & Publications,0,1993,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/shaMM.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/shaMM.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/shaMM.ps,,12/4/2006 15:01,900,NULL,(with V. Anupam)
154,4,7,4,4,NULL,"V. Anupam, C. Bajaj, F. Bernardini, S. Cutchin, J. Chen, D. Schikore, G. Xu, P. Zhang, W. Zhang",Scientific Problem Solving in a Distributed and Collaborative Multimedia Environment,"Mathematics and Computers in Simulation, 36, 433-442, North Holland, (1994). (Special Issue on Problem Solving Environments for Computational Science and Engineering, edited by E. Houstis).",Journal Publications,0,1994,http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6V0T-45GMGGT-4J-1&_cdi=5655&_user=108429&_orig=browse&_coverDate=10%2F31%2F1994&_sk=999639995&view=c&wchp=dGLbVtb-zSkWA&md5=ff1107d6bfd3ac4374753b4c72e917c0&ie=/sdarticle.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/journal/pse93imacs.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/journal/pse93imacs.ps,,12/4/2006 15:04,1000,NULL,"(with V. Anupam, F. Bernardini, S. Cutchin, J. Chen, D. Schikore, G. Xu, P. Zhang, W. Zhang)"
155,4,4,4,4,NULL,"V. Anupam, C. Bajaj, D. Schikore, M. Schikore",Distributed and Collaborative Visualization,"IEEE Computer, 27, 7, (July, 1994), 37-43.",Journal Publications,0,1994,http://ieeexplore.ieee.org/iel1/2/7409/00299409.pdf?isnumber=7409&prod=JNL&arnumber=299409&arSt=37&ared=43&arAuthor=Anupam%2C+V.%3B+Bajaj%2C+C.%3B+Schikore%2C+D.%3B+Schikore%2C+M.,http://cvcweb.ices.utexas.edu/cvc/papers/1994/journal/00299409.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/journal/volviz.ps,,12/4/2006 15:04,1000,NULL,"(with V. Anupam, D. Schikore, M. Schikore)"
156,4,4,4,4,NULL,"V. Anupam, C. Bajaj",SHASTRA - An Architecture for Development of Collaborative Applications,"Proceedings: Second IEEE Workshop on Enabling Technologies: Infrastructure for Collaborative Enterprises, 155-166, (1993), Morgantown.",Journal Publications,0,1993,http://ieeexplore.ieee.org/iel2/469/6618/00263053.pdf?isnumber=6618&prod=CNF&arnumber=263053&arSt=155&ared=166&arAuthor=Anupam%2C+V.%3B+Bajaj%2C+C.,http://cvcweb.ices.utexas.edu/cvc/papers/1993/journal/00263053.pdf,,,12/4/2006 15:01,1000,,(with V. Anupam)
157,3,6,10,3,11,C. Bajaj,Using Algebraic Geometry for Multivariate Polynomial Interpolation,"Studies in Computer Science, Special Issue of Proceedings: Symposium to Honor Sam Conte, ed by J. Rice and R. DeMillo, Plenum Press, N.Y., (1994), Chap 8, 181-190.",Book Chapters,0,1994,,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/TR91-059.pdf,,,12/14/2015 17:49,950,NULL,NULL
158,3,7,3,3,11,"C. Bajaj, G. Xu",Converting a Rational Curve to a Standard Rational Bezier Representation,"Graphics Gems IV, edited by P. Heckbert, Academic Press, New York, (1994), 256-260.",Book Chapters,0,1994,,NULL,,,12/14/2015 17:49,950,NULL,(with G. Xu)
159,3,6,10,3,11,"C. Bajaj, G. Xu",Rational Spline Approximations of Real Algebraic Curves and Surfaces,"Advances in Computational Mathematics, edited by H.P. Dikshit and C. Michelli, World Scientific Publishing Co., Approximations and Decomposition Series, vol 4., (1994), 73-85.",Book Chapters,0,1994,,NULL,,,12/14/2015 17:49,950,NULL,(with G. Xu)
160,3,4,7,3,11,"C. Bajaj, G. Xu",Modeling Scattered Function Data on Curved Surfaces,"Fundamentals of Computer Graphics, edited by J. Chen, N. Thalmann, Z. Tang, and D. Thalmann, World Scientific Publishing Co., (1994), 19-29.",Book Chapters,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/sfsonsfs2.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/sfsonsfs2.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/sfsonsfs2.ps,,12/14/2015 17:49,950,NULL,(with G. Xu)
161,3,6,7,1,NULL,"C. Bajaj, J. Chen, G. Xu",Free-Form Surface Design with A-Patches,"Proceedings: Graphics Interface '94, GI94, Vancouver, Canada, Canadian Information Processing Society (1994), 174-191.",Conference Presentations & Publications,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/apatch.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/apatch.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/apatch.ps,,2/8/2007 11:19,900,NULL,"(with J. Chen, G. Xu)"
317,3,8,3,3,NULL,"C. Bajaj, G. Xu",Adaptive fairing of surface meshes by geometric diffusion,"Proceedings of Fifth International Conference on Information Visualisation, 2001. 
25-27 July 2001. Page(s):731 - 737, <a href=""http://dx.doi.org/10.1109/IV.2001.942137"">doi: 10.1109/IV.2001.942137</a>.",Conference Presentations & Publications,7,2001,http://ieeexplore.ieee.org/iel5/7496/20385/00942137.pdf?tp=&arnumber=942137&isnumber=20385,http://cvcweb.ices.utexas.edu/cvc/papers/2001/conference/00942137.pdf,,,7/11/2012 16:55,900,,(with G. Xu)
162,3,3,3,3,NULL,"C. Bajaj, G. Xu, T. Dey",Constructive Solid Geometry on a MIMD Distributed-Memory Machines,"Proceedings: Set-theoretic Solid Modeling Techniques and Applications, CSG94, Information Geometers Press, Winchester, U.K. (1994), 213-223.",Conference Presentations & Publications,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/apatch.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/apatch.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/apatch.ps,,12/4/2006 14:30,900,NULL,"(with G. Xu, T. Dey)"
163,3,7,3,3,NULL,"C. Bajaj, G. Xu",Data Fitting with Cubic A-splines,"Proceedings: Computer Graphics International, CGI94, Melbourne, Australia, (1994).",Conference Presentations & Publications,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/cubic-aspl.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/cubic-aspl.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/cubic-aspl.ps,,12/4/2006 14:14,900,NULL,(with G. Xu)
164,4,4,4,4,NULL,"C. Bajaj, D. Schikore, G. Xu",Distributed Volume Modeling and Collaborative Visualization,"Proceedings: Fifth Eurographics Workshop on Visualization in Scientific Computing, Rostock, Germany, (1994).",Conference Presentations & Publications,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/modviz94.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/modviz94.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/modviz94.ps,,12/4/2006 14:11,900,NULL,"(with D. Schikore, G. Xu)"
165,3,4,8,4,NULL,"C. Bajaj, D. Schikore","Custom Prosthesis Design, Visualization, and Prototyping","Proceedings of SPIE, Volume 2359. Visualization in Biomedical Computing 1994, Richard A. Robb, Editor, September 1994, pp. 504-510.",Conference Presentations & Publications,0,1994,http://spiedl.aip.org/getpdf/servlet/GetPDFServlet?filetype=pdf&id=PSISDG002359000001000504000001&idtype=cvips&prog=normal,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/vbc94.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/vbc94.ps,,12/4/2006 14:11,900,NULL,(with D. Schikore)
166,3,7,1,3,NULL,"C. Bajaj, A. Royappa",Triangulation and Display of Rational Parametric Surfaces,"Proceedings: IEEE Visualization '94 Conference, Washington, DC, edited by R. Bergeron, A. Kaufman, IEEE Computer Society Press, (1994), 69-76.",Conference Presentations & Publications,0,1994,http://ieeexplore.ieee.org/iel2/1007/8039/00346335.pdf?isnumber=8039&prod=CNF&arnumber=346335&arSt=69&ared=76%2C+CP6&arAuthor=Bajaj%2C+C.L.%3B+Royappa%2C+A.,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/00346335.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/viz94f-ieee.ps,,2/8/2007 11:19,900,NULL,(with A. Royappa)
167,2,4,4,4,NULL,C. Bajaj,"Distributed Medical Modeling, Design Prototyping and Collaborative Visualization","Proceedings: Applications of Computer Vision in Medical Image Processing, AAAI 1994 Spring Symposium, AIM-94, Stanford, CA, (1994).",Conference Presentations & Publications,0,1994,,NULL,,,5/25/2006 18:54,900,NULL,NULL
168,4,3,3,3,NULL,"C. Bajaj, K. Lin",Scalar Field Modeling and Visualization on the Intel Delta,"Proceedings: Intel Supercomputing User's Group, ISUG '94, June, (1994), San Diego, CA. Technical Report 94-039, Purdue University, Computer Sciences (6/94).",Conference Presentations & Publications,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/isug94.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/isug94.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/isug94.ps,,12/4/2006 14:42,900,NULL,(with K. Lin)
169,3,4,3,3,NULL,C. Bajaj,Reconstructing and Visualizing Scalar Fields in Three Dimensions,"Proceedings: The 14th IMACS World Congress on Computational and Applied Mathematics, ed. by W. Ames, vol. 3, 1994, 1092-1095.",Conference Presentations & Publications,0,1994,,NULL,,,5/25/2006 18:55,900,NULL,NULL
170,3,4,4,4,NULL,C. Bajaj,Distributed Modeling and Visualization of Timed Clinical Data,"Proceedings: The Artificial Intelligence in Medicine, AAAI 1994 Spring Symposium, AIM-94, Stanford, CA, (1994).",Conference Presentations & Publications,0,1994,,NULL,,,5/25/2006 18:55,900,NULL,NULL
171,6,6,6,6,NULL,"C. Bajaj, F. Bernardini, S. Cutchin, K. Sugihara",Path-planning for a mobile robot sweeper,"Presented at: The 2-nd Workshop on Robot Motion Planning, L'Escala, Spain, October 1994.",Conference Presentations & Publications,0,1994,,http://cvcweb.ices.utexas.edu/cvc/papers/1994/conference/TR94-060.pdf,,,12/4/2006 14:12,900,NULL,"(with F. Bernardini, S. Cutchin, K. Sugihara)"
322,5,5,5,5,NULL,"C. Bajaj, Z. Yu, M. Auer","Volumetric Filtering, Feature Extraction, and Visualization of Volumetric Tomographic Molecular Imaging","Technical Report TR-03-31, Department of Computer 
Sciences, The University of Texas at Austin, July 28, 2003.",Technical Reports,0,2003,http://www.cs.utexas.edu/ftp/pub/techreports/tr03-31.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2003/techreports/tr03-31.pdf,,"We present algorithms for fully automatic volume filtering, boundary segmentation and skeletonization, and demonstrate their applications in cell and molecular tomographic imaging. We also introduce an interactive volumetric exploration tool (Volume Rover), which encapsulates implementations of the above filtering, and curve/surface feature extraction algorithms, and additionally uses multi-resolution interactive geometry and volume rendering, for the visualization.",12/4/2006 14:52,800,NULL,"(with Z. Yu, M. Auer)"
173,3,3,3,3,NULL,C. Bajaj,Polynomial Surface Patch Representations,"Technical Report 94-038 (25 pages), Purdue University, Computer Sciences (5/94).",Technical Reports,0,1994,,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/TR94-038.pdf,,,10/2/2006 15:25,800,NULL,NULL
174,6,6,6,6,NULL,"C. Bajaj, F. Bernardini, K. Sugihara",A Geometric Approach to Molecular Docking and Similarity,"Technical Report 94-017 (20 pages), Purdue University, Computer Sciences (3/94).",Technical Reports,0,1994,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/dock.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/dock.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/dock.ps,,12/4/2006 14:12,800,NULL,"(with F. Bernardini, K. Sugihara)"
175,3,3,3,3,NULL,"C. Bajaj, G. Xu",Converting a Rational Surface to a Standard Rational Bernstein-Bezier Surface,"Technical Report 94-044 (7 pages), Purdue University, Computer Sciences (6/94).",Technical Reports,0,1994,,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/TR94-044.pdf,,,12/4/2006 14:52,800,NULL,(with G. Xu)
176,3,3,3,3,NULL,"C. Bajaj, J. Chen, G. Xu",Smooth Low Degree Approximations of Polyhedra,"Technical Report 94-002 (24 pages), Purdue University, Computer Sciences (1/94).",Technical Reports,0,1994,,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/TR94-002.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/approx.ps,,12/4/2006 14:33,800,NULL,"(with J. Chen, G. Xu)"
177,4,4,4,4,NULL,"V. Anupam, C. Bajaj, P. Zhang",Cooperating Brokers to Support Cooperative Work,"Technical Report 94-009, Purdue University, Computer Sciences (2/94).",Technical Reports,0,1994,,http://cvcweb.ices.utexas.edu/cvc/papers/1994/techreports/TR94-009.pdf,,,12/4/2006 15:04,800,NULL,"(with V. Anupam, P. Zhang)"
178,6,6,6,6,NULL,"C. Bajaj, J. Canny, T. Garrity, J. Warren",Factoring Rational Polynomials over the Complexes,"Proceedings of the ACM-SIGSAM 1989 international symposium on Symbolic and algebraic computation 
1989, Portland, Oregon, United States, July 17 - 19, 1989, 81-90.",Journal Publications,0,1989,http://portal.acm.org/ft_gateway.cfm?id=74551&type=pdf&coll=portal&dl=ACM&CFID=76559993&CFTOKEN=82249037,http://cvcweb.ices.utexas.edu/cvc/papers/1989/journal/p81-bajaj.pdf,,,12/4/2006 14:33,1000,NULL,"(with J. Canny, T. Garrity, J. Warren)"
180,3,6,10,1,11,C. Bajaj,The Emergence of Algebraic Curves and Surfaces in Geometric Design,"Directions in Geometric Computing, edited by R. Martin, Information Geometers Press, United Kingdom (1993), Chapter 1, 1-29.",Book Chapters,0,1993,,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/TR92-056.pdf,,,12/14/2015 17:49,950,NULL,NULL
181,3,4,7,10,NULL,C. Bajaj,Multi-dimensional Hermite Interpolation and Approximation for Modeling and Visualization,"Proceedings: The IFIP TC5/WG5.2/WG5.10 CSI International Conference on Computer Graphics, ICCG93, (1993), IFIP Transactions B-9, North Holland, 335-348.
Graphics, Design and Visualization, ed. by S. Mudur, S. Pattanaik.",Conference Presentations & Publications,0,1993,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/multidim.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/multidim.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/multidim.ps,,10/1/2006 22:41,900,NULL,NULL
182,3,4,8,4,NULL,"C. Bajaj, D. Schikore",Distributed Design of Hip Prosthesis using BHAUTIK,"Proceedings: The 1993 ACM/SIGAPP Symposium on Applied Computing, (1993), Indianapolis, Indiana, ACM Press, 36-39.",Conference Presentations & Publications,0,1993,http://portal.acm.org/ft_gateway.cfm?id=162792&type=pdf&coll=ACM&dl=ACM&CFID=76561300&CFTOKEN=84755449,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/p36-bajaj.pdf,,,12/4/2006 14:11,900,NULL,(with D. Schikore)
183,3,5,5,5,NULL,"C. Bajaj, M. Fields",The VAIDAK Medical Image Model Reconstruction Toolkit,"Proceedings: The 1993 ACM/SIGAPP Symposium on Applied Computing, (1993), Indianapolis, Indiana, ACM Press, 28-35.",Conference Presentations & Publications,0,1993,http://portal.acm.org/ft_gateway.cfm?id=162788&type=pdf&coll=ACM&dl=ACM&CFID=76561300&CFTOKEN=84755449,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/p28-bajaj.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/vaidak-man.ps,,12/4/2006 14:42,900,NULL,(with M. Fields)
184,3,7,3,3,NULL,"C. Bajaj, I. Ihm",Low Degree Approximations of Surfaces for Revolved Objects,"Proceedings: Graphics Interface '93, (1993) Toronto, Canada, Canadian Information Processing Society, 33-41.",Conference Presentations & Publications,0,1993,,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/TR92-084.pdf,,,12/4/2006 14:30,900,NULL,(with I. Ihm)
185,4,7,4,4,NULL,"C. Bajaj, S. Cutchin",The GATI Client-Server Animation Toolkit,"Proceedings: Computer Graphics International, CGI93, Communicating with Virtual Worlds, edited by N. Thalmann and D. Thalmann, Springer Verlag, (1993), 413-423.",Conference Presentations & Publications,0,1993,,http://cvcweb.ices.utexas.edu/cvc/papers/1993/conference/TR92-096.pdf,,,12/4/2006 14:43,900,NULL,(with S. Cutchin)
186,3,4,4,4,NULL,C. Bajaj,Distributed and Collaborative Modeling and Visualization,"Proceedings: The IEEE Visualization '93 Workshop on Intelligent Visualization Systems, San Jose, Ca, Chapter 12, (1993).",Conference Presentations & Publications,0,1993,,NULL,,,5/25/2006 18:57,900,NULL,NULL
187,3,4,8,4,NULL,"V. Anupam, C. Bajaj, S. Cutchin, S. Evans, I. Ihm, J. Chen, A. Royappa, D. Schikore, G. Xu",Scientific Problem Solving in a Distributed and Collaborative Geometric Environment,"3rd International Conference on Expert Systems for Numerical Computing, May 17-19, 1993, West Lafayette, IN.",Conference Presentations & Publications,0,1993,,NULL,,,12/4/2006 15:04,900,NULL,"(with V. Anupam, S. Cutchin, S. Evans, I. Ihm, J. Chen, A. Royappa, D. Schikore, G. Xu)"
188,4,4,4,4,NULL,"C. Bajaj, J. Chen, S. Evans",Distributed Modeling and Rendering of Splines Using Ganith,"Technical Report 93-006 (29 pages), Purdue University, Computer Sciences (1/93).",Technical Reports,0,1993,,http://cvcweb.ices.utexas.edu/cvc/papers/1993/techreports/TR93-006.pdf,,,12/4/2006 14:42,800,NULL,"(with J. Chen, S. Evans)"
189,4,4,4,4,NULL,"V. Anupam, C. Bajaj",Collaborative multimedia game environments,"Technical Report 93-086 (13 pages), Purdue University, Computer Sciences (12/93).",Technical Reports,0,1993,,http://cvcweb.ices.utexas.edu/cvc/papers/1993/techreports/TR93-086.pdf,,,12/4/2006 15:01,800,NULL,(with V. Anupam)
190,3,3,3,3,NULL,"C. Bajaj, G. Xu",Trivariate Interpolation for Scientific Visualization,"Technical Report 93-032, Purdue University, Computer Sciences (6/93).",Technical Reports,0,1993,,NULL,,,12/4/2006 14:52,800,NULL,(with G. Xu)
191,3,6,3,3,NULL,"C. Bajaj, I. Ihm",Hermite Interpolation of Rational Space Curves using Real Algebraic Surfaces,"Proceedings: 5th Annual ACM Symposium on Computational Geometry, Saarbrucken, West Germany, (1989), 94-103.",Journal Publications,0,1989,http://portal.acm.org/ft_gateway.cfm?id=73844&type=pdf&coll=portal&dl=ACM&CFID=76561841&CFTOKEN=9452841,http://cvcweb.ices.utexas.edu/cvc/papers/1989/journal/p94-bajaj.pdf,,,12/4/2006 14:30,1000,NULL,(with I. Ihm)
